0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,Cluster
-3.3534979216029295,0.012924740340626106,-0.3028852446442794,2.260484487573292,0.2696292303714603,3.41713669654371,-0.6840616004715298,0.04191909566023007,4.630329226065377,9.3154140166066,-0.3734389875611176,1.210804801007231,7.396758019082342,14.702903597337938,-2.8799042971279323,20.038276756786562,5.053413067785544,-16.36053515169137,-12.382636543856686,-8.499318088715231,-10.801391882357885,-0.4767612366980753,-6.981138217227578,-1.67584028678319,0.6335691604853354,0.42590102790389295,-2.561050049366508,0.0592867732413045,0.7721390310577747,-0.2182750553534674,-0.691429282276341,1.1118391625293103,-0.05732543516450821,-0.04244863888874412,-0.06352100722547423,-0.20246370478697762,-0.06056005990072712,0.23209095323861004,1
-3.422642799023311,-0.7056401749859317,-0.7117024813281975,3.951350522936684,0.17348501673640385,3.7900595497511076,-0.5919481714055189,0.05324372126786867,-1.0784343561632468,0.24464752744847193,0.021167740963000545,1.2442250141080653,-0.6250851744293361,0.12053212033364724,0.31236060210539285,0.4844635950722623,0.8946765196679706,-0.16762505535137934,1.8591618638872571,-0.6172018902769186,0.3289101716750655,-1.18275297109287,-0.26274588263578835,0.2441524728588338,-0.06592775707367877,0.007350858156784957,0.0004261824179875475,-0.09109344211247578,0.3780068532582402,0.09427045600214223,-0.07235276245652353,0.2266609187786407,-0.37176194956442093,-0.24822131584289706,0.4988388087743691,0.07707351422178406,-0.10815308840577557,-0.14852981894202374,1
-3.914750461912959,-2.6410468381586765,-0.46190594997892775,1.916627548191916,0.2032048609733286,-0.2234069835149981,-0.10312672304476363,-0.26058870838085685,-0.8637345673908073,0.7142732551394394,-0.1406880846158796,1.4684990428367959,0.3955213567471262,0.6726966243155604,0.05144056779929146,0.020865157359966253,0.4854173250810596,0.35354604234698267,2.027491199318967,-0.8276180196184608,0.17713479231397952,-0.7475603231126976,-0.9904508795362957,0.5408548712215455,-0.9400477642057995,0.6179111790953795,1.0109551171163043,-0.25046816294317503,0.9452370240467501,0.3808405928047603,-0.1683517263448644,0.19463028658947085,0.29752528330224726,-0.007636321362835774,-0.15117862569039586,0.11344787309221208,0.11713441006037219,0.14015298292801265,1
-1.4414820574019087,-3.7259857090958324,-0.17352404005498567,0.2857733442381807,-0.25170856604878056,-2.090968753123833,0.098604772031592,-1.114258740753157,1.006629888209674,-0.4908159316355993,0.9072564416073541,0.6805391076615188,1.6181095662207818,0.606309595741609,-0.3674634393740743,-1.4094090987715346,-0.16223997279187943,-0.3820647127211733,-0.9129638122215987,0.6206444952350814,-0.03435370592494657,-0.15272868417823857,0.5114517270253136,-0.2700302769791052,0.23303486352349617,-0.11948928293775593,1.022004488864788,2.1302806883724545,0.2370650398642281,-1.5596313008739844,-0.09268836035158494,0.2793697488347391,0.29047118228841207,0.3495491593714962,0.6527103246778708,0.4588707505063145,0.31684688202970934,0.44982609542416774,1
-3.340985707893163,0.7812633306966864,-0.17039364525109513,0.2885353625619475,0.23811721463434923,-1.136793914595609,0.16861576521427776,0.2909931492365451,0.6726358334574373,-0.43614169791796636,0.43640584187012915,0.3284748542052695,1.115509615906257,0.5631617360425142,-0.40561086964455995,-0.8736318641310271,-0.6325891581916492,0.6081434154809777,-0.2348373131659358,-0.7542375034668486,-0.6664279279932763,0.2895734651609868,0.32000681945959375,-0.5559209224654182,0.3820359106232311,-0.20093294800652337,1.4989170275783743,-0.4293577584587703,1.0932965188050128,0.2963458525908002,0.06767177898011086,0.1203279586425656,0.045980778666178626,-0.24027622941767582,0.3603934743405737,-0.0074776504079262195,-0.09079225510691157,-0.05882096096510187,1
1.0024591093130832,-11.01748348138533,2.456408505668922,-9.006963516540209,1.4176169716269844,4.146212397120368,-0.03099037943918547,-0.14822552058031307,-2.019394355415027,1.0244633910084215,-0.9774874585700649,1.0225420253299158,1.2736525674824788,-2.099947688638813,0.28013048842337085,-0.03131188954577155,0.2890180842076412,-1.1381440477821583,-0.7852530931600041,0.6743521113288431,0.5984784791326014,0.10756660657854895,0.6069065909272776,-1.9476733695252009,0.5265505194224781,-1.1334347356096488,0.029963565203480386,0.4801705285526152,1.1299743579840265,-0.08882835206651568,0.12518045421869306,0.592203066225482,-1.7591001993198785,0.25055804896839357,-0.12346212082276882,0.3158671019370128,0.14307201826787727,-0.12506964731485415,6
-3.4269480959350997,0.01315353042486663,-0.3439539062376744,1.9551973752564125,0.2834143150177227,1.4949903629786225,-0.42767713846115557,0.18320417000783754,-0.6414600563791965,0.17906636385089222,-0.5502042454585414,-0.5025144122237378,-0.026547770517125736,-0.1851037808252631,-0.033131908340506305,-0.5182230489080648,-0.5416210587646829,0.4948447858374574,-0.8189877138131396,-0.4600081864227796,-0.6062621529208451,-0.2555204374567912,0.7161588742691378,0.008025419523392389,0.9294558410990038,0.08763580479018854,-0.9453368559876857,0.11491148841317966,0.7893352625707799,0.016736715143959496,0.1182018435934275,-0.17601631605202822,0.39475160135628734,0.10067945297714438,-0.1542199613211991,-0.2802731386815162,-0.1352896316667611,0.09642320645409537,1
-0.2520239865160102,0.5122847485403045,0.03461159151227454,0.9866077472874926,-0.11259005323094522,0.642403158804705,-0.2115184402872969,-0.7536157229579022,-0.22971137007532874,-0.17846662268765387,0.48609129577830523,0.10117902548359671,-0.2624852926052511,-1.241973400484991,0.2387286302812094,0.9526655133190313,0.3424376905013614,-0.4084941062991395,0.11751022776895986,0.15873269919590885,-0.06545447554390332,0.2510001469102596,0.31815877136817855,0.9106334126032497,0.7105517170972656,-1.8133368980374251,0.6357825621193327,1.9287530746995576,0.3691920114308737,-1.3000703331466048,0.03487960464654496,0.9110061239450725,0.13574681271284553,0.7877633370258579,0.03516110430542751,0.14846770836911766,0.13305623381399737,0.07817196468968741,1
-2.9253185188310593,3.0502566969525517,-0.00867691645343014,-0.059202937800473324,0.20659838114257909,0.23443164466782548,-0.08076839424457952,0.18782249999011996,0.6099112731458619,-0.6469316510444028,0.9616970384343839,1.3965346977372253,-0.6172297279675923,0.3846408501679225,-0.1205170701749982,0.19087502482509291,-0.03683869328902613,0.4067267742675456,0.605709963403362,-0.521476448361702,-0.14053095406013594,0.2927233528123102,-0.10133170430418963,-0.0033277789714549768,0.23860305655350889,-0.3949788218981477,-0.5690362396909517,-0.09447119161504487,0.3812652548674257,0.04193181679315783,-0.14693963840629193,-0.6802815513942455,-0.5617630684409999,0.18808500705356812,-0.0658662677750551,-0.4136695087376846,-0.2331774415696237,-0.030282904291932755,7
2.4152445624218997,-2.5893565639717404,-0.6006710688562626,2.7950135117762245,-3.4272660219009174,2.973875322445491,-1.6630094631666612,-3.07990174643334,-0.20077707417248344,0.6680783736764866,1.1213920749205257,-1.170180570566477,-0.5332703511509951,3.347743183428104,-0.4932479341665148,-0.2679795984470936,0.05199414362561004,0.30807177018966225,1.2554837248032502,0.8172981366563195,0.5884836579808879,2.0967574276228893,-0.09528270688465192,1.054687172402424,0.5902326434173066,0.7215067220498765,0.23663687294705144,1.1577142858879126,-1.3544835465739586,-0.18910920183260918,-0.2608795756317424,-0.37032613463452296,-0.11690598428872374,-0.02059694983437544,0.3987232977677356,-0.23916011973772355,-0.6655499993483314,-0.21670114089723322,3
